HTDC|-3.436,29.233 -3.052,29.25 -2.788,28.982 -2.741,29.036 -2.658,28.888 -2.536,28.851 -2.369,28.867 -2.369,28.934 -2.286,28.992 -2.278,29.084 -2.103,29.167 -1.875,29.123 -1.503,29.371 -1.503,29.459 -1.386,29.551 -1.386,29.667 -1.336,29.734 -1.369,29.784 -1.314,29.825 -1.367,29.877 -1.49,29.915 -1.34,30.169 -1.29,30.17 -1.253,30.238 -1.061,30.362 -1.003,30.834 -1.003,34.03 -1.04,34.03 -1.019,34.101 -3.057,37.676 -3.302,37.718 -3.411,37.609 -3.452,37.588 -3.461,37.63 -3.519,37.605 -3.502,37.684 -3.548,37.751 -3.69,37.813 -4.702,39.234 -4.702,44.001 -10.302,44.001 -11.002,41.5 -10.418,40.5 -10.785,40.034 -10.943,39.7 -10.96,39.567 -11.168,39.267 -11.168,38.917 -11.418,38.442 -11.268,38.233 -11.268,37.9 -11.568,37.783 -11.718,37.467 -11.685,37.125 -11.585,37.05 -11.593,36.808 -11.735,36.65 -11.685,36.467 -11.718,36.183 -11.585,36.167 -11.41,35.875 -11.606,35.558 -11.552,35.333 -11.57,34.967 -11.382,34.909 -11.033,34.602 -10.945,34.64 -10.758,34.652 -10.526,34.549 -10.302,34.571 -9.982,34.504 -9.747,34.309 -9.495,34.035 -9.522,33.969 -9.576,33.945 -9.715,33.939 -9.586,33.764 -9.585,33.589 -9.622,33.457 -9.494,33.326 -9.487,33.134 -9.371,32.999 -9.406,32.954 -9.305,32.764 -9.245,32.547 -9.132,32.458 -9.136,32.265 -9.035,31.95 -8.931,31.93 -8.901,31.669 -8.839,31.583 -8.718,31.578 -8.614,31.389 -8.585,31.024 -8.219,30.767 -8.119,29.884 -6.869,30.101 -6.302,29.634 -5.602,29.601 -4.869,29.351 -4.45,29.414 -3.436,29.233
HUEC|-1.003,33.917 -1.003,30.834 -1.061,30.362 -1.253,30.238 -1.29,30.17 -1.34,30.169 -1.49,29.915 -1.367,29.877 -1.314,29.825 -1.369,29.784 -1.336,29.734 -1.386,29.667 -1.386,29.601 -0.903,29.589 -0.903,29.634 -0.703,29.628 -0.481,29.676 -0.469,29.651 -0.023,29.738 1.747,31.001 3.997,30.751 3.997,34.076 3.947,34.134 3.872,34.084 3.876,34.217 3.83,34.226 3.822,34.167 3.801,34.155 3.797,34.192 3.764,34.167 3.784,34.251 3.689,34.309 3.734,34.326 3.73,34.384 3.672,34.459 3.514,34.451 3.48,34.401 3.18,34.459 3.13,34.551 2.93,34.595 2.805,34.776 2.689,34.78 2.564,34.867 2.589,34.892 2.522,34.901 2.522,34.929 2.447,34.951 2.414,34.917 2.005,34.98 1.918,35.034 1.68,35.001 1.58,34.951 1.547,34.876 1.439,34.837 1.422,34.767 1.297,34.826 1.226,34.801 1.205,34.676 1.147,34.576 1.101,34.57 1.106,34.513 0.822,34.417 0.756,34.313 0.656,34.276 0.581,34.134 0.481,34.126 0.447,34.092 0.364,34.109 0.114,33.901 -0.144,33.967 -0.503,33.909 -1.003,33.917
KZAB|35.767,-111.842 35.7,-110.233 36.033,-108.217 36.2,-107.467 36.717,-106.083 36.717,-105.0 37.5,-102.55 36.5,-101.75 35.829,-100.0 35.333,-100.0 34.867,-100.317 34.467,-100.75 34.6,-102.0 34.55,-102.325 34.317,-102.8 33.775,-103.367 33.403,-103.692 33.383,-103.8 33.0,-103.8 32.467,-103.933 32.033,-103.8 31.65,-103.333 31.283,-102.15 29.767,-102.558 29.742,-102.758 29.4,-102.825 29.358,-102.883 29.208,-102.883 29.183,-102.983 28.917,-103.183 29.15,-103.55 29.183,-103.683 29.267,-103.783 29.317,-104.0 29.4,-104.15 29.483,-104.217 29.533,-104.35 29.65,-104.517 30.0,-104.7 30.15,-104.683 30.367,-104.833 30.683,-104.983 30.833,-105.317 31.383,-106.0 31.467,-106.2 31.733,-106.383 31.75,-106.5 31.783,-106.533 31.783,-108.217 31.333,-108.217 31.333,-111.1 32.1,-113.508 32.737,-113.685 32.683,-114.0 34.667,-114.0 34.917,-113.617 35.383,-112.667 35.433,-112.0 35.767,-111.842
KZAK|21.0,151.0 29.0,165.0 43.0,165.0 45.7,162.917 49.679,180.0 3.5,180.0 3.5,160.0 0.0,160.0 0.0,141.0 3.5,141.0 3.5,133.0 7.0,130.0 21.0,130.0 21.0,151.0|56.75,-151.75 53.367,-137.0 47.583,-131.167 47.5,-130.5 48.167,-127.925 45.0,-126.5 40.983,-126.9 40.833,-127.0 37.503,-127.0 36.462,-126.931 35.5,-125.833 35.993,-124.201 34.5,-123.25 34.167,-125.0 31.132,-123.547 30.0,-122.525 30.75,-120.833 30.0,-120.0 3.5,-120.0 3.5,-145.0 -5.0,-155.0 -5.0,-180.0 49.679,-180.0 50.133,-176.567 51.4,-167.817 52.6,-163.679 53.5,-160.0 56.0,-153.0 56.75,-151.75
KZAU|42.725,-91.725 44.154,-90.292 44.154,-89.588 44.225,-89.076 44.1,-88.467 43.967,-87.542 43.692,-87.169 43.587,-84.964 43.5,-85.0 42.0,-85.0 41.858,-84.767 40.667,-84.683 40.354,-85.525 40.0,-86.1 40.0,-89.75 40.783,-91.65 40.525,-93.492 41.167,-93.6 41.433,-93.508 41.667,-93.467 42.783,-93.0 42.725,-91.725
KZBW|43.633,-76.792 44.104,-76.417 44.204,-76.283 44.233,-76.183 44.292,-76.133 44.347,-75.95 44.717,-75.5 44.667,-75.7 44.817,-75.75 44.967,-74.883 45.069,-74.967 45.143,-74.784 45.183,-74.567 45.0,-74.25 45.017,-71.483 45.283,-71.336 45.317,-71.0 45.908,-70.25 46.308,-70.208 46.417,-70.058 46.75,-70.0 47.45,-69.217 47.288,-68.567 47.398,-68.427 47.498,-68.169 47.529,-67.951 47.509,-67.656 47.449,-67.451 47.354,-67.277 47.233,-67.145 47.092,-67.065 46.942,-67.041 46.792,-67.074 46.645,-67.17 46.536,-67.3 46.143,-67.217 45.825,-67.583 45.783,-67.807 45.625,-67.775 44.933,-67.0 41.617,-67.0 41.0,-69.0 40.577,-70.879 40.072,-72.499 40.199,-72.781 39.994,-73.008 39.683,-73.167 39.933,-73.729 40.239,-73.699 40.801,-73.292 40.858,-73.378 41.146,-73.551 41.0,-73.878 41.258,-73.896 41.333,-74.025 41.625,-74.658 41.758,-74.808 42.608,-76.803 42.739,-76.714 42.879,-76.675 43.067,-76.764 43.633,-76.792
KZDC|39.167,-80.4 39.174,-79.894 39.371,-79.543 39.856,-77.84 39.772,-77.617 39.782,-77.357 39.698,-77.357 39.446,-77.106 39.385,-76.856 39.392,-76.347 40.067,-75.342 40.11,-74.783 39.983,-74.685 40.239,-73.699 39.933,-73.729 39.683,-73.167 38.537,-74.0 37.082,-74.666 36.788,-74.6 35.497,-74.937 35.308,-75.19 32.968,-76.779 34.444,-78.75 34.425,-79.333 34.85,-79.917 34.856,-80.147 35.383,-79.804 36.089,-79.744 36.154,-79.95 37.332,-80.633 37.304,-80.746 37.467,-80.842 38.767,-80.567 39.167,-80.4
KZDV|44.958,-103.167 44.7,-101.483 43.708,-101.408 43.289,-100.1 42.0,-99.017 39.983,-99.058 39.467,-98.8 37.5,-102.55 36.717,-105.0 36.717,-106.083 36.2,-107.467 36.033,-108.217 35.7,-110.233 35.767,-111.842 36.421,-111.504 37.413,-111.879 38.2,-109.983 39.217,-109.983 39.583,-110.3 40.0,-109.167 40.85,-109.1 41.367,-108.275 42.417,-107.05 43.883,-107.283 44.317,-106.267 45.237,-106.0 45.117,-104.25 44.958,-103.167
KZFW|35.829,-100.0 35.817,-98.5 35.925,-97.883 35.492,-97.583 35.458,-97.083 35.65,-96.404 35.871,-96.05 36.017,-95.612 35.654,-95.0 35.067,-95.0 34.692,-94.783 34.533,-94.533 34.033,-93.542 33.95,-93.158 33.004,-91.9 32.283,-91.689 32.283,-92.258 31.558,-93.321 31.572,-94.2 31.467,-95.983 31.204,-96.683 31.212,-97.513 31.375,-97.713 31.39,-97.794 31.383,-99.467 30.983,-100.55 31.283,-102.15 31.65,-103.333 32.033,-103.8 32.467,-103.933 33.0,-103.8 33.383,-103.8 33.403,-103.692 33.775,-103.367 34.317,-102.8 34.55,-102.325 34.6,-102.0 34.467,-100.75 34.867,-100.317 35.333,-100.0 35.829,-100.0
KZHU|29.767,-102.558 31.283,-102.15 30.983,-100.55 31.383,-99.467 31.39,-97.794 31.375,-97.713 31.212,-97.513 31.204,-96.683 31.467,-95.983 31.572,-94.2 31.558,-93.321 32.283,-92.258 32.283,-91.689 31.913,-91.308 31.65,-90.346 31.517,-88.325 31.521,-87.817 31.281,-87.4 30.958,-87.658 30.692,-87.717 30.633,-87.917 30.517,-87.917 30.221,-88.025 28.142,-88.0 27.5,-87.683 27.0,-86.0 26.602,-85.408 26.2,-85.088 25.034,-84.993 24.0,-84.993 24.0,-86.0 24.5,-88.0 24.5,-93.0 26.0,-95.917 26.0,-97.0 25.842,-97.4 26.033,-97.75 26.067,-98.217 26.4,-99.067 26.667,-99.183 27.067,-99.45 27.308,-99.517 27.492,-99.525 27.775,-99.833 27.983,-99.95 28.183,-100.192 28.9,-100.633 29.167,-100.75 29.758,-101.517 29.792,-102.05 29.875,-102.317 29.767,-102.4 29.767,-102.558
KZID|40.0,-88.25 40.0,-86.1 40.354,-85.525 40.667,-84.683 40.908,-84.7 40.783,-83.746 40.737,-83.65 40.558,-83.5 40.508,-83.333 40.6,-81.783 40.217,-81.633 39.75,-81.55 39.167,-80.5 39.167,-80.4 38.767,-80.567 37.467,-80.842 37.304,-80.746 36.183,-85.4 36.9,-85.583 37.3,-86.15 37.275,-87.397 37.725,-88.317 38.15,-88.233 38.485,-88.094 39.868,-88.148 40.0,-88.25
KZJX|29.025,-80.116 28.9,-80.733 28.346,-81.5 28.864,-81.734 28.185,-81.862 27.95,-82.383 27.95,-82.942 28.4,-83.517 28.55,-84.015 28.063,-84.616 28.043,-84.944 27.5,-85.25 27.0,-86.0 27.5,-87.683 28.142,-88.0 30.221,-88.025 30.517,-87.917 30.633,-87.917 30.692,-87.717 30.958,-87.658 31.281,-87.4 31.492,-86.95 31.762,-85.583 31.533,-85.308 31.683,-84.1 31.683,-83.112 32.167,-82.333 32.562,-81.933 33.698,-81.608 34.394,-81.333 34.856,-80.147 34.85,-79.917 34.425,-79.333 34.444,-78.75 32.968,-76.779 32.262,-77.0 30.0,-77.0 30.2,-79.287 29.821,-79.9 29.025,-80.116
KZJX-A|29.821,-79.9 30.581,-79.693 30.564,-81.34 30.829,-81.558 31.072,-81.55 31.283,-81.588 31.483,-81.5 32.033,-81.5 32.383,-81.417 32.678,-81.9 33.698,-81.608 34.394,-81.333 34.856,-80.147 34.85,-79.917 34.425,-79.333 34.444,-78.75 32.968,-76.779 32.262,-77.0 30.0,-77.0 30.2,-79.287 29.821,-79.9
KZJX-C|32.678,-81.9 32.383,-81.417 32.033,-81.5 31.483,-81.5 31.283,-81.588 31.072,-81.55 30.829,-81.558 30.564,-81.34 30.581,-79.693 29.025,-80.116 28.9,-80.733 28.346,-81.5 28.864,-81.734 28.185,-81.862 27.95,-82.383 27.95,-82.942 28.4,-83.517 28.933,-83.517 29.183,-82.9 29.55,-82.867 29.667,-82.9 30.404,-83.221 30.371,-83.573 30.711,-83.825 31.676,-84.163 31.683,-83.112 32.167,-82.333 32.562,-81.933 32.678,-81.9
KZJX-P|31.676,-84.163 30.711,-83.825 30.371,-83.573 30.404,-83.221 29.55,-82.867 29.183,-82.9 28.933,-83.517 28.4,-83.517 28.55,-84.015 28.063,-84.616 28.043,-84.944 27.5,-85.25 27.0,-86.0 27.5,-87.683 28.142,-88.0 30.221,-88.025 30.517,-87.917 30.633,-87.917 30.692,-87.717 30.958,-87.658 31.281,-87.4 31.492,-86.95 31.762,-85.583 31.533,-85.308 31.676,-84.163
KZKC|39.467,-98.8 40.525,-93.492 40.783,-91.65 40.0,-89.75 40.0,-88.25 39.868,-88.148 38.485,-88.094 38.15,-88.233 37.725,-88.317 37.533,-88.833 37.15,-90.567 36.725,-93.25 36.433,-94.683 36.204,-95.4 36.017,-95.612 35.871,-96.05 35.65,-96.404 35.458,-97.083 35.492,-97.583 35.925,-97.883 35.817,-98.5 35.829,-100.0 36.5,-101.75 37.5,-102.55 39.467,-98.8
KZKC-E|40.525,-93.492 40.783,-91.65 40.0,-89.75 40.0,-88.25 39.868,-88.148 38.485,-88.094 38.15,-88.233 37.725,-88.317 37.533,-88.833 37.15,-90.567 36.725,-93.25 36.492,-94.408 37.274,-94.956 38.058,-94.53 38.845,-94.733 39.311,-93.892 40.442,-93.908 40.525,-93.492
KZKC-W|37.5,-102.55 39.467,-98.8 40.442,-93.908 39.311,-93.892 38.845,-94.733 38.058,-94.53 37.274,-94.956 36.492,-94.408 36.288,-95.196 36.204,-95.4 36.017,-95.612 35.871,-96.05 35.65,-96.404 35.458,-97.083 35.492,-97.583 35.925,-97.883 35.817,-98.5 35.829,-100.0 36.5,-101.75 37.5,-102.55
KZLA|34.5,-123.25 35.533,-120.85 35.75,-120.117 35.633,-119.5 36.133,-119.167 36.133,-118.583 37.2,-118.583 37.2,-117.333 37.367,-117.008 37.442,-117.076 37.55,-117.095 37.883,-117.095 37.883,-116.184 38.017,-114.501 38.017,-114.201 37.968,-114.0 37.717,-113.783 37.5,-113.0 37.413,-111.879 36.421,-111.504 35.433,-112.0 35.383,-112.667 34.917,-113.617 34.667,-114.0 32.683,-114.0 32.737,-113.685 32.1,-113.508 32.492,-114.811 32.719,-114.719 32.534,-117.124 30.75,-120.833 30.0,-122.525 31.132,-123.547 34.167,-125.0 34.5,-123.25
KZLC|49.0,-114.667 49.0,-103.167 44.958,-103.167 45.117,-104.25 45.237,-106.0 44.317,-106.267 43.883,-107.283 42.417,-107.05 41.367,-108.275 40.85,-109.1 40.0,-109.167 39.583,-110.3 39.217,-109.983 38.2,-109.983 37.413,-111.879 37.5,-113.0 37.717,-113.783 37.968,-114.0 38.017,-114.201 38.017,-114.501 37.883,-116.184 37.883,-117.095 38.083,-117.267 39.933,-117.367 41.0,-119.5 42.667,-119.0 43.633,-119.283 44.85,-118.45 45.333,-117.75 45.333,-115.0 48.417,-115.0 49.0,-114.667
KZMA|27.0,-86.0 27.5,-85.25 28.043,-84.944 28.062,-84.616 28.55,-84.015 28.4,-83.517 27.95,-82.942 27.95,-82.383 28.185,-81.862 28.864,-81.734 28.346,-81.5 28.9,-80.733 29.025,-80.116 29.822,-79.901 30.2,-79.287 30.0,-77.0 27.833,-76.264 27.833,-74.833 25.0,-73.2 25.0,-68.493 21.239,-67.651 19.65,-69.15 20.417,-70.5 20.417,-73.0 20.0,-73.333 22.0,-75.167 24.0,-78.0 24.0,-85.0 25.034,-85.0 26.2,-85.092 26.603,-85.414 27.0,-86.0
KZMA-N|27.467,-78.058 26.5,-78.6 26.117,-78.635 26.0,-78.508 25.633,-77.814 24.883,-77.742 24.084,-78.126 24.0,-78.0 24.0,-84.993 25.034,-84.993 26.2,-85.088 26.602,-85.408 27.0,-86.0 27.5,-85.25 28.043,-84.944 28.063,-84.616 28.55,-84.015 28.4,-83.517 27.95,-82.942 27.95,-82.383 28.185,-81.862 28.864,-81.734 28.346,-81.5 28.9,-80.733 29.025,-80.116 29.821,-79.9 30.2,-79.287 30.0,-77.0 28.186,-76.376 27.467,-77.0 27.467,-78.058
KZMA-OCN|27.833,-74.833 25.0,-73.2 25.0,-68.493 21.239,-67.651 19.65,-69.15 20.417,-70.5 20.417,-73.0 20.0,-73.333 22.0,-75.167 24.084,-78.126 24.883,-77.742 25.633,-77.814 26.0,-78.508 26.117,-78.635 26.5,-78.6 27.467,-78.058 27.467,-77.0 28.186,-76.376 27.833,-76.264 27.833,-74.833
KZME|36.017,-95.612 36.204,-95.4 36.433,-94.683 36.725,-93.25 37.15,-90.567 37.533,-88.833 37.725,-88.317 37.275,-87.397 37.3,-86.15 36.9,-85.583 35.65,-85.283 35.333,-87.0 34.367,-87.0 34.1,-87.25 34.017,-87.55 33.317,-87.633 33.043,-87.986 32.697,-87.85 32.331,-88.347 31.517,-88.325 31.65,-90.346 31.913,-91.308 32.283,-91.689 33.004,-91.9 33.95,-93.158 34.033,-93.542 34.533,-94.533 34.692,-94.783 35.067,-95.0 35.654,-95.0 36.017,-95.612
KZMP|49.0,-103.167 49.0,-93.5 48.108,-90.1 47.908,-88.775 47.083,-87.0 46.75,-85.633 46.383,-84.533 46.25,-84.358 45.817,-83.583 45.333,-82.5 43.855,-82.169 43.587,-84.964 43.692,-87.169 43.967,-87.542 44.1,-88.467 44.225,-89.076 44.154,-89.588 44.154,-90.292 42.725,-91.725 42.783,-93.0 41.667,-93.467 41.433,-93.508 41.167,-93.6 40.525,-93.492 39.467,-98.8 39.983,-99.058 42.0,-99.017 43.289,-100.1 43.708,-101.408 44.7,-101.483 44.958,-103.167 49.0,-103.167
KZNY|40.093,-75.028 40.067,-75.342 39.392,-76.347 39.385,-76.856 39.446,-77.106 39.698,-77.357 39.782,-77.357 39.772,-77.617 39.856,-77.84 40.247,-77.864 40.522,-77.941 40.674,-77.985 40.858,-78.128 41.638,-77.567 42.175,-77.236 42.299,-77.113 42.367,-76.233 41.758,-74.808 41.625,-74.658 41.258,-73.896 41.0,-73.878 41.146,-73.551 40.858,-73.378 40.801,-73.292 40.508,-73.5 40.072,-72.499 40.577,-70.879 41.0,-69.0 41.617,-67.0 39.0,-67.0 38.464,-69.399 38.243,-69.578 37.972,-69.864 37.495,-70.516 37.108,-71.251 36.806,-72.126 36.333,-72.0 35.0,-72.0 33.358,-74.267 31.583,-77.0 32.262,-77.0 32.968,-76.779 35.308,-75.19 35.497,-74.937 36.788,-74.6 37.082,-74.666 38.537,-74.0 39.035,-73.658 39.579,-74.194 39.593,-74.499 39.656,-74.456 39.622,-75.058 39.9,-74.804 39.983,-74.685 40.11,-74.783 40.093,-75.028
KZNY|41.617,-67.0 42.382,-61.202 43.072,-57.868 43.583,-55.75 43.833,-54.861 44.5,-50.0 44.5,-40.0 22.3,-40.0 18.0,-45.0 18.0,-61.5 20.0,-61.9 22.0,-64.0 22.097,-65.135 22.0,-66.745 21.239,-67.651 25.0,-68.493 25.0,-73.2 27.833,-74.833 27.833,-76.264 30.0,-77.0 32.262,-77.0 32.968,-76.779 35.308,-75.19 35.497,-74.937 36.788,-74.6 37.082,-74.666 38.537,-74.0 39.683,-73.167 39.994,-73.008 40.199,-72.781 40.072,-72.499 40.577,-70.879 41.0,-69.0 41.617,-67.0
KZNY-BDA|35.311,-64.995 35.312,-64.41 35.22,-63.767 35.03,-63.155 34.763,-62.618 34.419,-62.148 34.015,-61.762 33.556,-61.468 33.072,-61.278 32.547,-61.192 32.039,-61.212 31.54,-61.336 31.041,-61.57 30.619,-61.871 30.234,-62.263 29.895,-62.748 29.65,-63.254 29.486,-63.79 29.397,-64.379 29.393,-64.975 29.478,-65.558 29.648,-66.115 29.9,-66.633 30.256,-67.134 30.646,-67.519 31.092,-67.832 31.539,-68.032 32.038,-68.157 32.549,-68.179 33.1,-68.085 33.566,-67.899 34.004,-67.618 34.408,-67.238 34.758,-66.761 35.023,-66.236 35.212,-65.646 35.311,-64.995
KZNY-W|39.971,-75.469 39.392,-76.347 39.385,-76.856 39.446,-77.106 39.698,-77.357 39.782,-77.357 39.772,-77.617 39.856,-77.84 40.247,-77.864 40.522,-77.941 40.674,-77.985 40.858,-78.128 41.638,-77.567 42.175,-77.236 42.299,-77.113 42.367,-76.233 41.758,-74.808 41.625,-74.658 41.4,-74.183 41.175,-74.517 41.025,-74.667 40.929,-74.88 40.608,-74.858 40.514,-74.974 40.46,-75.393 40.374,-75.522 40.254,-75.483 40.192,-75.421 40.074,-75.602 39.971,-75.469
KZOA|40.217,-125.333 40.217,-123.833 40.388,-123.533 41.333,-123.533 41.333,-122.417 41.0,-121.25 41.0,-119.5 39.933,-117.367 38.083,-117.267 37.883,-117.095 37.55,-117.095 37.442,-117.076 37.367,-117.008 37.2,-117.333 37.2,-118.583 36.133,-118.583 36.133,-119.167 35.633,-119.5 35.75,-120.117 35.533,-120.85 34.5,-123.25 35.993,-124.201 35.5,-125.833 36.462,-126.931 37.503,-127.0 40.833,-127.0 40.983,-126.9 40.217,-125.333
KZOB|42.871,-82.467 42.742,-81.221 42.836,-79.844 42.95,-79.058 43.198,-79.024 43.433,-78.75 43.6,-78.75 43.633,-78.678 43.633,-76.792 43.067,-76.764 42.879,-76.675 42.739,-76.714 42.608,-76.803 42.367,-76.233 42.299,-77.113 42.175,-77.236 41.638,-77.567 40.858,-78.128 40.674,-77.985 40.522,-77.941 40.247,-77.864 39.856,-77.84 39.371,-79.543 39.174,-79.894 39.167,-80.5 39.75,-81.55 40.217,-81.633 40.6,-81.783 40.508,-83.333 40.558,-83.5 40.737,-83.65 40.783,-83.746 40.908,-84.7 41.858,-84.767 42.0,-85.0 43.5,-85.0 43.587,-84.964 43.855,-82.169 43.617,-82.125 42.871,-82.467
KZSE|48.333,-128.0 48.5,-124.75 48.233,-123.55 48.283,-123.258 48.425,-123.117 48.458,-123.167 48.7,-123.267 48.767,-123.008 48.833,-123.008 49.0,-123.333 49.0,-114.667 48.417,-115.0 45.333,-115.0 45.333,-117.75 44.85,-118.45 43.633,-119.283 42.667,-119.0 41.0,-119.5 41.0,-121.25 41.333,-122.417 41.333,-123.533 40.388,-123.533 40.217,-123.833 40.217,-125.333 40.983,-126.9 45.0,-126.5 48.333,-128.0
KZTL|37.304,-80.746 37.332,-80.633 36.154,-79.95 36.089,-79.744 35.383,-79.804 34.856,-80.147 34.394,-81.333 33.698,-81.608 32.562,-81.933 32.167,-82.333 31.683,-83.112 31.683,-84.1 31.533,-85.308 31.762,-85.583 31.492,-86.95 31.281,-87.4 31.521,-87.817 31.517,-88.325 32.331,-88.347 32.697,-87.85 33.043,-87.986 33.317,-87.633 34.017,-87.55 34.1,-87.25 34.367,-87.0 35.333,-87.0 35.65,-85.283 36.183,-85.4 37.304,-80.746
LAAA|39.694,20.003 39.85,19.967 39.983,19.767 39.983,19.65 40.417,19.0 40.75,19.0 41.133,18.867 41.848,19.382 41.949,19.354 41.96,19.384 42.099,19.403 42.175,19.287 42.318,19.419 42.371,19.433 42.543,19.628 42.591,19.63 42.655,19.739 42.588,19.781 42.536,19.755 42.467,19.809 42.553,20.082 42.495,20.18 42.325,20.249 42.321,20.344 42.213,20.525 41.975,20.629 41.833,20.562 41.792,20.577 41.735,20.52 41.586,20.565 41.523,20.461 41.404,20.567 41.331,20.53 41.338,20.496 41.222,20.527 41.13,20.604 41.102,20.594 41.071,20.679 40.907,20.751 40.921,20.949 40.858,20.992 40.774,20.968 40.677,21.057 40.562,21.046 40.47,20.955 40.477,20.846 40.434,20.805 40.361,20.794 40.276,20.716 40.216,20.727 40.174,20.68 40.098,20.684 40.065,20.578 40.07,20.433 40.0,20.397 39.985,20.308 39.821,20.408 39.796,20.372 39.809,20.284 39.733,20.308 39.652,20.19 39.694,20.003
LBSR|41.336,22.944 41.353,22.972 41.435,22.976 41.618,22.952 41.729,23.026 41.877,22.902 42.014,22.871 42.039,22.739 42.142,22.529 42.316,22.365 42.327,22.449 42.474,22.559 42.571,22.445 42.692,22.463 42.738,22.501 42.826,22.44 42.892,22.596 42.869,22.671 42.89,22.755 42.978,22.797 43.028,22.904 43.137,22.994 43.202,22.992 43.235,22.893 43.328,22.83 43.472,22.538 43.636,22.494 43.697,22.411 43.809,22.367 44.0,22.419 44.069,22.617 44.16,22.618 44.212,22.673 44.103,23.029 44.061,23.044 44.0,22.907 43.896,22.849 43.845,22.884 43.821,22.994 43.85,23.38 43.7,24.2 43.767,24.5 43.7,24.85 43.633,25.55 43.683,25.7 43.967,26.133 44.133,27.0 44.117,27.283 44.033,27.4 43.983,27.95 43.833,28.0 43.667,29.0 43.733,29.033 43.683,30.533 42.8,30.75 42.117,29.0 41.985,28.314 41.999,27.848 41.953,27.816 41.97,27.685 41.919,27.545 42.1,27.286 42.063,27.18 42.08,27.03 42.0,26.969 41.951,26.747 41.981,26.616 41.912,26.56 41.836,26.548 41.816,26.37 41.732,26.329 41.708,26.363 41.745,26.156 41.699,26.058 41.649,26.069 41.613,26.14 41.534,26.182 41.485,26.153 41.442,26.192 41.359,26.122 41.307,25.899 41.344,25.82 41.289,25.707 41.316,25.569 41.277,25.524 41.247,25.236 41.343,25.119 41.406,24.914 41.395,24.824 41.349,24.808 41.421,24.719 41.419,24.616 41.567,24.535 41.527,24.461 41.511,24.309 41.57,24.267 41.517,24.182 41.547,24.099 41.518,24.06 41.463,24.066 41.435,23.972 41.479,23.921 41.377,23.649 41.404,23.437 41.364,23.341 41.403,23.302 41.376,23.235 41.322,23.21 41.336,22.944
LBSR-B|43.586,27.9 43.793,28.295 43.667,29.0 43.733,29.033 43.683,30.533 42.8,30.75 42.541,30.073 43.311,28.558 43.586,27.9
LBSR-E|43.707,24.233 43.767,24.5 43.7,24.85 43.633,25.55 43.664,25.643 43.097,26.426 42.983,26.667 42.831,26.879 42.796,27.04 41.985,28.243 41.999,27.848 41.953,27.816 41.97,27.685 41.919,27.545 42.1,27.286 42.063,27.18 42.08,27.03 42.0,26.969 41.951,26.747 41.981,26.616 41.912,26.56 41.836,26.548 41.816,26.37 41.732,26.329 41.708,26.363 41.745,26.156 41.699,26.058 41.649,26.069 41.613,26.14 41.534,26.182 41.485,26.153 41.442,26.192 41.359,26.122 41.307,25.899 41.344,25.82 41.289,25.707 41.316,25.569 41.277,25.524 42.849,24.621 43.56,24.277 43.707,24.233
LBSR-S|44.212,22.673 44.103,23.029 44.061,23.044 44.0,22.907 43.896,22.849 43.845,22.884 43.821,22.994 43.85,23.38 43.7,24.2 43.767,24.5 43.7,24.85 43.633,25.55 43.664,25.643 43.097,26.426 42.983,26.667 42.831,26.879 42.796,27.04 41.985,28.243 41.999,27.848 41.953,27.816 41.97,27.685 41.919,27.545 42.1,27.286 42.063,27.18 42.08,27.03 42.0,26.969 41.951,26.747 41.981,26.616 41.912,26.56 41.836,26.548 41.816,26.37 41.732,26.329 41.708,26.363 41.745,26.156 41.699,26.058 41.649,26.069 41.613,26.14 41.534,26.182 41.485,26.153 41.442,26.192 41.359,26.122 41.307,25.899 41.344,25.82 41.289,25.707 41.316,25.569 41.277,25.524 41.247,25.236 41.343,25.119 41.406,24.914 41.395,24.824 41.349,24.808 41.421,24.719 41.419,24.616 41.567,24.535 41.527,24.461 41.511,24.309 41.57,24.267 41.517,24.182 41.547,24.099 41.518,24.06 41.463,24.066 41.435,23.972 41.479,23.921 41.377,23.649 41.404,23.437 41.364,23.341 41.403,23.302 41.376,23.235 41.322,23.21 41.336,22.944 41.353,22.972 41.435,22.976 41.618,22.952 41.729,23.026 41.877,22.902 42.014,22.871 42.039,22.739 42.142,22.529 42.316,22.365 42.327,22.449 42.474,22.559 42.571,22.445 42.692,22.463 42.738,22.501 42.826,22.44 42.892,22.596 42.869,22.671 42.89,22.755 42.978,22.797 43.028,22.904 43.137,22.994 43.202,22.992 43.235,22.893 43.328,22.83 43.472,22.538 43.636,22.494 43.697,22.411 43.809,22.367 44.0,22.419 44.069,22.617 44.16,22.618 44.212,22.673
LBSR-V|43.664,25.643 43.967,26.133 44.133,27.0 44.117,27.283 44.033,27.4 43.983,27.95 43.833,28.0 43.667,29.0 43.733,29.033 43.683,30.533 42.8,30.75 42.117,29.0 41.985,28.243 42.796,27.04 42.831,26.879 42.983,26.667 43.097,26.426 43.664,25.643
